formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
5	C39H60N4O5	[M + K]+	C39H60KN4O5+	98,265	98,265	0,000	44	0,809	-5,204	5,314	4,636		703,423	760	622706920275964521	622705971520177611	622705971520177611
6	C31H56N10O7	[M + Na]+	C31H56N10NaO7+	94,871	94,871	0,000	44	0,809	1,433	3,957	0,321		703,423	760	622706920275964522	622705971520177611	622705971520177611
7	C44H60N2O3	[M + K]+	C44H60KN2O3+	89,864	89,864	0,000	43	0,797	-7,618	7,618	-1,082		703,423	760	622706920275964523	622705971520177611	622705971520177611
8	C38H64O9	[M + K]+	C38H64KO9+	72,149	72,149	0,000	40	0,728	2,132	6,406	6,538		703,423	760	622706920275964524	622705971520177611	622705971520177611
9	C38H58N2O10	[M + H]+	C38H59N2O10+	69,658	69,658	0,000	42	0,794	4,712	4,712	9,053		703,423	760	622706920275964525	622705971520177611	622705971520177611
10	C28H54N12O9	[M + H]+	C28H55N12O9+	68,063	68,063	0,000	44	0,809	2,399	4,259	2,620		703,423	760	622706920275964526	622705971520177611	622705971520177611
1	C36H62N4O10	[M + Na]+	C36H62N4NaO10+	73,849	73,849	0,000	37	0,770	-1,328	3,604	-5,189		733,432	1338	622706981026264254	622705971604063701	622705971604063701
2	C35H62N6O8	[M + K]+	C35H62KN6O8+	72,719	72,719	0,000	29	0,686	2,896	4,655	8,097		733,432	1338	622706981026264255	622705971604063701	622705971604063701
3	C40H62N4O6	[M + K]+	C40H62KN4O6+	70,298	70,298	0,000	30	0,688	-0,915	2,790	2,612		733,432	1338	622706981026264256	622705971604063701	622705971604063701
4	C38H58N6O7	[M + Na]+	C38H58N6NaO7+	69,135	69,135	0,000	32	0,706	0,066	3,632	8,304		733,432	1338	622706981026264257	622705971604063701	622705971604063701
5	C45H56N4O5	[M + H]+	C45H57N4O5+	68,592	68,592	0,000	31	0,698	-4,122	4,293	-0,461		733,432	1338	622706981026264258	622705971604063701	622705971604063701
6	C40H56N6O7	[M + H]+	C40H57N6O7+	67,834	67,834	0,000	31	0,706	-0,845	3,707	5,024		733,432	1338	622706981026264259	622705971604063701	622705971604063701
7	C37H60N6O7S	[M + H]+	C37H61N6O7S+	66,329	66,329	0,000	33	0,720	-1,778	3,067	0,428		733,432	1338	622706981026264260	622705971604063701	622705971604063701
8	C43H58N4O5	[M + Na]+	C43H58N4NaO5+	65,405	65,405	0,000	29	0,696	-1,054	2,412	2,819		733,432	1338	622706981026264261	622705971604063701	622705971604063701
9	C29H56N12O10	[M + H]+	C29H57N12O10+	61,283	61,283	0,000	31	0,723	-2,338	3,410	0,678		733,432	1338	622706981026264262	622705971604063701	622705971604063701
10	C31H62N6O12	[M + Na]+	C31H62N6NaO12+	60,485	60,485	0,000	33	0,758	-1,225	2,775	0,296		733,432	1338	622706981026264263	622705971604063701	622705971604063701
1	C18H16O7	[M + H]+	C18H17O7+	187,301	187,301	0,000	42	0,844	0,214	2,101	-2,038		345,096	262	622706849996205738	622705971675366876	622705971675366876
2	C14H18N4O4	[M + K]+	C14H18KN4O4+	180,492	180,492	0,000	50	0,938	3,119	3,239	0,617		345,096	262	622706849996205739	622705971675366876	622705971675366876
3	C16H18O7	[M + Na]+	C16H18NaO7+	179,293	179,293	0,000	39	0,827	6,332	6,332	4,933		345,096	262	622706849996205740	622705971675366876	622705971675366876
4	C16H20NO5	[M + K]+	C16H20KNO5+	173,025	173,025	0,000	50	0,913	-1,285	2,894	-3,274		345,096	262	622706849996205741	622705971675366876	622705971675366876
5	C16H14N3O6	[M + H]+	C16H15N3O6+	172,558	172,558	0,000	52	0,947	3,073	3,746	1,853		345,096	262	622706849996205742	622705971675366876	622705971675366876
6	C13H22O8	[M + K]+	C13H22KO8+	167,976	167,976	0,000	36	0,771	5,765	5,864	4,492		345,096	262	622706849996205743	622705971675366876	622705971675366876
7	C19H16NO4	[M + Na]+	C19H16NNaO4+	167,640	167,640	0,000	49	0,907	-0,766	2,886	-2,833		345,096	262	622706849996205744	622705971675366876	622705971675366876
8	C13H18N3O6S	[M + H]+	C13H19N3O6S+	164,309	164,309	0,000	52	0,948	-6,570	6,570	-7,916		345,096	262	622706849996205745	622705971675366876	622705971675366876
9	C11H22N4O4S	[M + K]+	C11H22KN4O4S+	159,249	159,249	0,000	50	0,939	-7,462	7,462	-9,152		345,096	262	622706849996205746	622705971675366876	622705971675366876
10	C17H14N4O3	[M + Na]+	C17H14N4NaO3+	153,833	153,833	0,000	49	0,931	2,034	3,096	1,058		345,096	262	622706849996205747	622705971675366876	622705971675366876
1	C13H18O2	[M + H]+	C13H19O2+	190,953	190,953	0,000	36	0,856	0,996	2,523	0,858		207,138	89	622706238340832821	622705971813778916	622705971813778916
2	C11H16N3O	[M + H]+	C11H17N3O+	107,098	107,098	0,000	28	0,732	1,528	3,875	7,340		207,138	89	622706238340832822	622705971813778916	622705971813778916
3	C9H21NO2P	[M + H]+	C9H22NO2P+	96,466	96,466	0,000	45	0,918	-1,273	3,208	-0,642		207,138	89	622706238340832823	622705971813778916	622705971813778916
4	C11H22N	[M + K]+	C11H22KN+	49,376	49,376	0,000	19	0,373	1,160	2,130	-1,201		207,138	89	622706238340832824	622705971813778916	622705971813778916
5	C7H19N4OP	[M + H]+	C7H20N4OP+	43,362	43,362	0,000	36	0,785	1,384	4,728	5,840		207,138	89	622706238340832825	622705971813778916	622705971813778916
6	C8H20N3OS	[M + H]+	C8H21N3OS+	32,083	32,083	0,000	20	0,446	-5,205	7,198	-8,935		207,138	89	622706238340832826	622705971813778916	622705971813778916
7	C6H18N6S	[M + H]+	C6H19N6S+	7,174	7,174	0,000	11	0,296	-2,236	5,112	-2,453		207,138	89	622706238340832827	622705971813778916	622705971813778916
1	C21H37N	[M + H]+	C21H38N+	78,905	78,905	0,000	23	0,839	-0,254	0,692	-0,275		304,300	179	622706828617837664	622705971901859309	622705971901859309
2	C18H39O3	[M + H]+	C18H40O3+	64,802	64,802	0,000	22	0,652	-0,322	0,733	8,533		304,300	179	622706828617837665	622705971901859309	622705971901859309
3	C19H39N	[M + Na]+	C19H39NNa+	64,142	64,142	0,000	23	0,839	-0,254	0,795	7,631		304,300	179	622706828617837666	622705971901859309	622705971901859309
4	C17H40N2P	[M + H]+	C17H41N2P+	39,020	39,020	0,000	22	0,834	-0,322	0,651	-1,296		304,300	179	622706828617837667	622705971901859309	622705971901859309
1	C23H39NO	[M + H]+	C23H40NO+	168,182	168,182	0,000	32	0,862	1,944	1,944	-0,399		346,310	134	622706737119085864	622705971998328309	622705971998328309
2	C21H41NO	[M + Na]+	C21H41NNaO+	156,116	156,116	0,000	32	0,862	1,974	1,974	6,548		346,310	134	622706737119085865	622705971998328309	622705971998328309
3	C20H41O4	[M + H]+	C20H42O4+	143,794	143,794	0,000	30	0,793	1,974	1,974	7,340		346,310	134	622706737119085866	622705971998328309	622705971998328309
4	C20H43NOS	[M + H]+	C20H44NOS+	143,349	143,349	0,000	30	0,793	1,944	1,974	-10,133		346,310	134	622706737119085867	622705971998328309	622705971998328309
5	C21H37N4	[M + H]+	C21H38N4+	123,035	123,035	0,000	31	0,860	1,959	1,959	3,479		346,310	134	622706737119085868	622705971998328309	622705971998328309
6	C19H42N2OP	[M + H]+	C19H43N2OP+	113,252	113,252	0,000	32	0,862	1,944	1,944	-1,296		346,310	134	622706737119085869	622705971998328309	622705971998328309
7	C18H41N4S	[M + H]+	C18H42N4S+	105,687	105,687	0,000	29	0,779	1,959	1,983	-6,256		346,310	134	622706737119085870	622705971998328309	622705971998328309
8	C17H40N5P	[M + H]+	C17H41N5P+	103,751	103,751	0,000	29	0,848	1,983	1,983	2,581		346,310	134	622706737119085871	622705971998328309	622705971998328309
1	C22H35NO	[M + H]+	C22H36NO+	141,709	141,709	0,000	40	0,856	1,304	1,304	-0,317		330,279	134	622706674095469255	622705972107380220	622705972107380220
2	C20H37NO	[M + Na]+	C20H37NNaO+	120,866	120,866	0,000	38	0,849	1,803	1,803	6,967		330,279	134	622706674095469256	622705972107380220	622705972107380220
3	C19H39NOS	[M + H]+	C19H40NOS+	104,363	104,363	0,000	38	0,482	1,369	1,445	-10,524		330,279	134	622706674095469257	622705972107380220	622705972107380220
4	C19H37O4	[M + H]+	C19H38O4+	100,842	100,842	0,000	38	0,482	1,445	1,445	7,797		330,279	134	622706674095469258	622705972107380220	622705972107380220
5	C18H38N2OP	[M + H]+	C18H39N2OP+	76,148	76,148	0,000	36	0,832	1,304	1,304	-1,258		330,279	134	622706674095469259	622705972107380220	622705972107380220
6	C20H33N4	[M + H]+	C20H34N4+	51,180	51,180	0,000	39	0,660	2,039	2,039	3,748		330,279	134	622706674095469260	622705972107380220	622705972107380220
7	C17H37N4S	[M + H]+	C17H38N4S+	33,273	33,273	0,000	34	0,606	1,803	2,550	-6,459		330,279	134	622706674095469261	622705972107380220	622705972107380220
8	C16H36N5P	[M + H]+	C16H37N5P+	31,119	31,119	0,000	38	0,657	1,972	1,972	2,807		330,279	134	622706674095469262	622705972107380220	622705972107380220
9	C12H35N8O	[M + Na]+	C12H35N8NaO+	23,190	23,190	0,000	25	0,283	2,267	2,567	-10,800		330,279	134	622706674095469263	622705972107380220	622705972107380220
10	C5H29N16O	[M + H]+	C5H30N16O+	16,068	16,068	0,000	21	0,556	0,241	2,763	2,227		330,279	134	622706674095469264	622705972107380220	622705972107380220
1	C15H24N2O2	[M + H]+	C15H25N2O2+	185,984	185,984	0,000	51	0,951	3,330	3,754	-0,728		265,191	44	622706086813209163	622705972233209348	622705972233209348
2	C13H22N5O	[M + H]+	C13H23N5O+	147,397	147,397	0,000	50	0,946	4,876	4,876	4,335		265,191	44	622706086813209164	622705972233209348	622705972233209348
3	C11H27N3O2P	[M + H]+	C11H28N3O2P+	93,736	93,736	0,000	48	0,935	3,116	3,564	-1,899		265,191	44	622706086813209165	622705972233209348	622705972233209348
4	C10H26N5OS	[M + H]+	C10H27N5OS+	83,619	83,619	0,000	39	0,866	3,178	4,533	-8,377		265,191	44	622706086813209166	622705972233209348	622705972233209348
5	C13H28N3	[M + K]+	C13H28KN3+	60,698	60,698	0,000	24	0,480	3,974	3,974	-2,336		265,191	44	622706086813209167	622705972233209348	622705972233209348
6	C14H29NP	[M + Na]+	C14H29NNaP+	57,612	57,612	0,000	27	0,519	2,943	4,836	-7,997		265,191	44	622706086813209168	622705972233209348	622705972233209348
7	C9H25N6OP	[M + H]+	C9H26N6OP+	55,548	55,548	0,000	41	0,823	4,452	5,025	3,164		265,191	44	622706086813209169	622705972233209348	622705972233209348
8	C13H30NS2	[M + H]+	C13H31NS2+	40,465	40,465	0,000	24	0,480	4,029	4,029	6,102		265,191	44	622706086813209170	622705972233209348	622705972233209348
9	C8H24N8S	[M + H]+	C8H25N8S+	27,254	27,254	0,000	31	0,643	3,461	6,436	-3,314		265,191	44	622706086813209171	622705972233209348	622705972233209348
10	C15H30O	[M + K]+	C15H30KO+	10,237	10,237	0,000	9	0,071	-1,505	4,156	-7,399		265,191	44	622706086813209172	622705972233209348	622705972233209348
1	C12H19N3O	[M + H]+	C12H20N3O+	85,641	85,641	0,000	30	0,836	-5,074	5,074	-1,478		222,160	92	622706282662045350	622705972367427082	622705972367427082
2	C12H23O2	[M + Na]+	C12H23NaO2+	36,324	36,324	0,000	15	0,579	2,597	2,679	3,307		222,160	92	622706282662045351	622705972367427082	622705972367427082
3	C10H17N6	[M + H]+	C10H18N6+	32,341	32,341	0,000	24	0,782	-5,246	5,344	4,566		222,160	92	622706282662045352	622705972367427082	622705972367427082
4	C14H21O2	[M + H]+	C14H22O2+	19,271	19,271	0,000	7	0,508	-10,838	10,838	-7,521		222,160	92	622706282662045353	622705972367427082	622705972367427082
5	C8H22N4OP	[M + H]+	C8H23N4OP+	9,005	9,005	0,000	17	0,764	-6,257	6,257	-2,876		222,160	92	622706282662045354	622705972367427082	622705972367427082
6	C10H24NO2P	[M + H]+	C10H25NO2P+	4,951	4,951	0,000	13	0,211	-6,756	6,756	-8,920		222,160	92	622706282662045355	622705972367427082	622705972367427082
7	C6H20N7P	[M + H]+	C6H21N7P+	1,165	1,165	0,000	16	0,750	-7,827	7,827	3,167		222,160	92	622706282662045356	622705972367427082	622705972367427082
8	C12H25N	[M + K]+	C12H25KN+	1,157	1,157	0,000	0	0,000	-7,882	7,882	-9,441		222,160	92	622706282662045357	622705972367427082	622705972367427082
9	C7H21N6S	[M + H]+	C7H22N6S+	-7,222	-7,222	0,000	10	0,148	-6,108	6,108	-10,608		222,160	92	622706282662045358	622705972367427082	622705972367427082
1	C15H15N3O	[M + H]+	C15H16N3O+	99,387	99,387	0,000	34	0,778	-0,157	3,041	0,168		254,129	76	622706104337012140	622705972514227738	622705972514227738
2	C12H17N2O4	[M + H]+	C12H18N2O4+	76,097	76,097	0,000	35	0,716	0,012	4,020	10,714		254,129	76	622706104337012141	622705972514227738	622705972514227738
3	C7H19N5O3S	[M + H]+	C7H20N5O3S+	71,739	71,739	0,000	35	0,706	-0,398	3,623	2,732		254,129	76	622706104337012142	622705972514227738	622705972514227738
4	C13H13N6	[M + H]+	C13H14N6+	66,479	66,479	0,000	31	0,758	3,044	3,521	5,451		254,129	76	622706104337012143	622705972514227738	622705972514227738
5	C13H17N3O	[M + Na]+	C13H17N3NaO+	58,434	58,434	0,000	36	0,704	2,978	3,418	9,634		254,129	76	622706104337012144	622705972514227738	622705972514227738
6	C13H20NO2P	[M + H]+	C13H21NO2P+	56,942	56,942	0,000	29	0,730	-2,008	4,020	-6,338		254,129	76	622706104337012145	622705972514227738	622705972514227738
7	C10H21N3O2	[M + K]+	C10H21KN3O2+	56,234	56,234	0,000	31	0,680	-0,161	3,882	9,036		254,129	76	622706104337012146	622705972514227738	622705972514227738
8	C9H21N2O4S	[M + H]+	C9H22N2O4S+	50,966	50,966	0,000	37	0,727	-3,650	5,844	-2,551		254,129	76	622706104337012147	622705972514227738	622705972514227738
9	C11H22NO2P	[M + Na]+	C11H22NNaO2P+	50,660	50,660	0,000	27	0,721	-0,172	3,659	3,128		254,129	76	622706104337012148	622705972514227738	622705972514227738
10	C17H17O2	[M + H]+	C17H18O2+	41,832	41,832	0,000	15	0,475	-1,051	4,020	-5,116		254,129	76	622706104337012149	622705972514227738	622705972514227738
1	C21H35NO5	[M + K]+	C21H35KNO5+	141,641	141,641	0,000	49	0,932	-2,226	2,226	6,051		420,217	114	622706341441022793	622705972690388516	622705972690388516
2	C24H31NO4	[M + Na]+	C24H31NNaO4+	140,653	140,653	0,000	48	0,928	-1,850	1,870	6,413		420,217	114	622706341441022794	622705972690388516	622705972690388516
3	C26H29NO4	[M + H]+	C26H30NO4+	139,427	139,427	0,000	48	0,908	-8,867	8,867	0,688		420,217	114	622706341441022795	622705972690388516	622705972690388516
4	C22H25N7O2	[M + H]+	C22H26N7O2+	120,569	120,569	0,000	48	0,938	-1,177	1,221	7,079		420,217	114	622706341441022796	622705972690388516	622705972690388516
5	C18H33N3O6S	[M + H]+	C18H34N3O6S+	112,019	112,019	0,000	48	0,938	-6,853	6,853	2,239		420,217	114	622706341441022797	622705972690388516	622705972690388516
6	C22H31N5O	[M + K]+	C22H31KN5O+	107,443	107,443	0,000	45	0,921	-8,144	8,144	2,868		420,217	114	622706341441022798	622705972690388516	622705972690388516
7	C16H35N3O6S	[M + Na]+	C16H35N3NaO6S+	72,617	72,617	0,000	41	0,886	-0,051	0,469	7,964		420,217	114	622706341441022799	622705972690388516	622705972690388516
8	C19H34NO7P	[M + H]+	C19H35NO7P+	72,147	72,147	0,000	40	0,871	-1,972	1,972	6,327		420,217	114	622706341441022800	622705972690388516	622705972690388516
9	C14H35N7O3S	[M + K]+	C14H35KN7O3S+	71,439	71,439	0,000	41	0,886	-4,191	4,191	4,419		420,217	114	622706341441022801	622705972690388516	622705972690388516
10	C18H32N5O3P	[M + Na]+	C18H32N5NaO3P+	71,314	71,314	0,000	41	0,886	0,970	1,155	8,869		420,217	114	622706341441022802	622705972690388516	622705972690388516
1	C15H11N5	[M + H]+	C15H12N5+	58,332	58,332	0,000	24	0,833	-0,814	0,822	0,526		262,109	115	622706349817048031	622705972795246123	622705972795246123
2	C10H17N5S	[M + Na]+	C10H17N5NaS+	44,986	44,986	0,000	21	0,781	-6,177	6,177	-3,158		262,109	115	622706349817048032	622705972795246123	622705972795246123
3	C15H15N2O	[M + Na]+	C15H15N2NaO+	43,784	43,784	0,000	24	0,797	-0,283	1,821	4,581		262,109	115	622706349817048033	622705972795246123	622705972795246123
4	C9H17N4O3S	[M + H]+	C9H18N4O3S+	41,556	41,556	0,000	24	0,817	-4,459	4,459	-2,111		262,109	115	622706349817048034	622705972795246123	622705972795246123
5	C17H13N2O	[M + H]+	C17H14N2O+	40,885	40,885	0,000	25	0,808	-2,251	2,251	-4,597		262,109	115	622706349817048035	622705972795246123	622705972795246123
6	C7H19N4O3S	[M + Na]+	C7H19N4NaO3S+	30,623	30,623	0,000	22	0,738	3,785	3,785	7,067		262,109	115	622706349817048036	622705972795246123	622705972795246123
7	C12H19N2O2	[M + K]+	C12H19KN2O2+	28,786	28,786	0,000	23	0,709	-0,053	2,301	4,001		262,109	115	622706349817048037	622705972795246123	622705972795246123
8	C13H13N5	[M + Na]+	C13H13N5Na+	24,848	24,848	0,000	25	0,503	-0,297	0,910	9,704		262,109	115	622706349817048038	622705972795246123	622705972795246123
9	C7H15N7O2S	[M + H]+	C7H16N7O2S+	24,380	24,380	0,000	18	0,744	2,897	2,897	3,012		262,109	115	622706349817048039	622705972795246123	622705972795246123
10	C11H18N3OP	[M + Na]+	C11H18N3NaOP+	17,690	17,690	0,000	21	0,809	2,332	2,691	3,396		262,109	115	622706349817048040	622705972795246123	622705972795246123
1	C10H12O4	[M + H]+	C10H13O4+	151,627	151,627	0,000	32	0,824	1,671	2,538	-0,296		197,081	121	622706262911066864	622705972925269556	622705972925269556
2	C8H10N3O3	[M + H]+	C8H11N3O3+	116,053	116,053	0,000	30	0,821	6,190	6,190	6,517		197,081	121	622706262911066865	622705972925269556	622705972925269556
3	C8H16NO2	[M + K]+	C8H16KNO2+	115,104	115,104	0,000	32	0,824	-1,063	2,139	-2,460		197,081	121	622706262911066866	622705972925269556	622705972925269556
4	C6H15NO4P	[M + H]+	C6H16NO4P+	90,004	90,004	0,000	40	0,914	-1,116	2,360	-1,873		197,081	121	622706262911066867	622705972925269556	622705972925269556
5	C6H14N4O	[M + K]+	C6H14KN4O+	89,462	89,462	0,000	33	0,822	-0,622	4,452	4,353		197,081	121	622706262911066868	622705972925269556	622705972925269556
6	C4H13N4O3P	[M + H]+	C4H14N4O3P+	80,936	80,936	0,000	36	0,909	8,688	8,688	4,940		197,081	121	622706262911066869	622705972925269556	622705972925269556
7	C3H12N6O2S	[M + H]+	C3H13N6O2S+	54,641	54,641	0,000	22	0,771	-3,925	4,314	-3,775		197,081	121	622706262911066870	622705972925269556	622705972925269556
8	C11H12NO	[M + Na]+	C11H12NNaO+	46,859	46,859	0,000	21	0,334	0,023	2,412	-1,688		197,081	121	622706262911066871	622705972925269556	622705972925269556
9	C9H10N4	[M + Na]+	C9H10N4Na+	31,458	31,458	0,000	20	0,327	1,356	5,269	5,125		197,081	121	622706262911066872	622705972925269556	622705972925269556
10	CH10N9OS	[M + H]+	CH11N9OS+	23,463	23,463	0,000	24	0,693	-3,924	5,233	3,037		197,081	121	622706262911066873	622705972925269556	622705972925269556
1	C30H50N2O4	[M + H]+	C30H51N2O4+	204,452	204,452	0,000	53	0,944	2,249	2,249	-0,254		503,384	110	622706256393118054	622705973021738557	622705973021738557
2	C28H52N2O4	[M + Na]+	C28H52N2NaO4+	196,986	196,986	0,000	53	0,944	2,293	2,293	4,525		503,384	110	622706256393118055	622705973021738557	622705973021738557
3	C35H50O2	[M + H]+	C35H51O2+	189,707	189,707	0,000	48	0,875	2,233	2,265	-8,245		503,384	110	622706256393118056	622705973021738557	622705973021738557
4	C26H46N8O2	[M + H]+	C26H47N8O2+	148,915	148,915	0,000	52	0,937	2,321	2,321	5,081		503,384	110	622706256393118057	622705973021738557	622705973021738557
5	C24H51N6O3P	[M + H]+	C24H52N6O3P+	145,418	145,418	0,000	52	0,937	2,265	2,265	1,796		503,384	110	622706256393118058	622705973021738557	622705973021738557
6	C25H50N4O6	[M + H]+	C25H51N4O6+	144,506	144,506	0,000	52	0,937	2,321	2,321	7,738		503,384	110	622706256393118059	622705973021738557	622705973021738557
7	C24H55N3O4P	[M + Na]+	C24H55N3NaO4P+	141,522	141,522	0,000	52	0,937	2,321	2,321	3,908		503,384	110	622706256393118060	622705973021738557	622705973021738557
8	C27H54N2O4S	[M + H]+	C27H55N2O4S+	141,219	141,219	0,000	52	0,937	2,265	2,321	-6,951		503,384	110	622706256393118061	622705973021738557	622705973021738557
9	C26H52N6O	[M + K]+	C26H52KN6O+	140,608	140,608	0,000	51	0,917	2,293	2,293	1,566		503,384	110	622706256393118062	622705973021738557	622705973021738557
10	C29H51N4OP	[M + H]+	C29H52N4OP+	135,227	135,227	0,000	51	0,917	2,293	2,347	-6,195		503,384	110	622706256393118063	622705973021738557	622705973021738557
1	C19H24O6	[M + Na]+	C19H24NaO6+	87,825	87,825	0,000	27	0,881	-2,344	2,800	6,900		371,149	175	622706839741132248	622705973118207555	622705973118207555
2	C21H22O6	[M + H]+	C21H23O6+	86,353	86,353	0,000	27	0,881	-2,752	2,752	0,418		371,149	175	622706839741132249	622705973118207555	622705973118207555
3	C16H28O7	[M + K]+	C16H28KO7+	75,425	75,425	0,000	25	0,859	-2,051	2,935	6,490		371,149	175	622706839741132250	622705973118207555	622705973118207555
4	C17H18N6O4	[M + H]+	C17H19N6O4+	73,881	73,881	0,000	27	0,881	-2,051	2,846	7,654		371,149	175	622706839741132251	622705973118207555	622705973118207555
5	C14H22N6O4S	[M + H]+	C14H23N6O4S+	72,762	72,762	0,000	26	0,868	-2,817	2,817	-1,429		371,149	175	622706839741132252	622705973118207555	622705973118207555
6	C17H24N4O3	[M + K]+	C17H24KN4O3+	72,543	72,543	0,000	26	0,875	-2,339	2,339	2,887		371,149	175	622706839741132253	622705973118207555	622705973118207555
7	C19H20N3O5	[M + H]+	C19H21N3O5+	71,816	71,816	0,000	27	0,881	-2,051	2,221	4,036		371,149	175	622706839741132254	622705973118207555	622705973118207555
8	C17H22N3O5	[M + Na]+	C17H22N3NaO5+	71,797	71,797	0,000	27	0,881	6,269	6,269	10,518		371,149	175	622706839741132255	622705973118207555	622705973118207555
9	C22H22NO3	[M + Na]+	C22H22NNaO3+	70,531	70,531	0,000	27	0,881	-2,800	2,800	-0,321		371,149	175	622706839741132256	622705973118207555	622705973118207555
10	C16H22N2O8	[M + H]+	C16H23N2O8+	69,989	69,989	0,000	24	0,850	-2,339	2,782	11,257		371,149	175	622706839741132257	622705973118207555	622705973118207555
1	C9H8O4	[M + H]+	C9H9O4+	71,073	71,073	0,000	6	0,715	-0,821	2,447	1,236		181,050	83	622706266451059663	622705973214676554	622705973214676554
2	C7H6N3O3	[M + H]+	C7H7N3O3+	58,831	58,831	0,000	7	0,735	9,141	10,548	8,652		181,050	83	622706266451059664	622705973214676554	622705973214676554
3	C5H11NO4P	[M + H]+	C5H12NO4P+	53,327	53,327	0,000	7	0,731	-2,574	2,574	-0,481		181,050	83	622706266451059665	622705973214676554	622705973214676554
4	C3H9N4O3P	[M + H]+	C3H10N4O3P+	48,756	48,756	0,000	7	0,731	7,368	7,368	6,935		181,050	83	622706266451059666	622705973214676554	622705973214676554
5	C7H12NO2	[M + K]+	C7H12KNO2+	42,974	42,974	0,000	5	0,633	-1,763	1,763	-1,120		181,050	83	622706266451059667	622705973214676554	622705973214676554
6	C2H8N6O2S	[M + H]+	C2H9N6O2S+	32,423	32,423	0,000	3	0,591	-3,301	3,301	-2,552		181,050	83	622706266451059668	622705973214676554	622705973214676554
7	C4H10N3O3S	[M + H]+	C4H11N3O3S+	26,868	26,868	0,000	3	0,491	-11,536	11,890	-9,968		181,050	83	622706266451059669	622705973214676554	622705973214676554
8	C5H10N4O	[M + K]+	C5H10KN4O+	22,517	22,517	0,000	3	0,390	6,524	6,524	6,296		181,050	83	622706266451059670	622705973214676554	622705973214676554
9	C10H8NO	[M + Na]+	C10H8NNaO+	17,050	17,050	0,000	4	0,472	-1,270	1,270	-0,280		181,050	83	622706266451059671	622705973214676554	622705973214676554
10	C6H11N2OP	[M + Na]+	C6H11N2NaOP+	11,609	11,609	0,000	3	0,375	-2,684	4,606	-1,996		181,050	83	622706266451059672	622705973214676554	622705973214676554
1	C8H10N4O2	[M + H]+	C8H11N4O2+	54,896	54,896	0,000	14	0,894	0,725	1,409	0,587		195,088	72	622706079213130017	622705973302756946	622705973302756946
2	C10H12NO3	[M + H]+	C10H13NO3+	48,331	48,331	0,000	13	0,844	-8,852	8,852	-6,295		195,088	72	622706079213130018	622705973302756946	622705973302756946
3	C8H14NO3	[M + Na]+	C8H14NNaO3+	45,786	45,786	0,000	13	0,844	10,138	10,138	6,036		195,088	72	622706079213130019	622705973302756946	622705973302756946
4	C6H15N2O3P	[M + H]+	C6H16N2O3P+	38,640	38,640	0,000	15	0,906	-11,605	11,605	-7,888		195,088	72	622706079213130020	622705973302756946	622705973302756946
5	C8H16N2O	[M + K]+	C8H16KN2O+	32,744	32,744	0,000	14	0,902	-11,605	11,605	-8,481		195,088	72	622706079213130021	622705973302756946	622705973302756946
6	C6H8N7O	[M + H]+	C6H9N7O+	28,197	28,197	0,000	12	0,873	2,358	2,358	7,470		195,088	72	622706079213130022	622705973302756946	622705973302756946
7	C4H13N5O2P	[M + H]+	C4H14N5O2P+	21,197	21,197	0,000	16	0,928	-2,082	2,230	-1,005		195,088	72	622706079213130023	622705973302756946	622705973302756946
8	C6H14N5	[M + K]+	C6H14KN5+	17,982	17,982	0,000	13	0,890	-1,380	2,672	-1,599		195,088	72	622706079213130024	622705973302756946	622705973302756946
9	C2H11N8OP	[M + H]+	C2H12N8OP+	10,305	10,305	0,000	9	0,859	-2,156	2,280	5,877		195,088	72	622706079213130025	622705973302756946	622705973302756946
10	C7H14O6	[M + H]+	C7H15O6+	9,191	9,191	0,000	8	0,410	7,257	12,260	7,443		195,088	72	622706079213130026	622705973302756946	622705973302756946
1	C22H26N4	[M + H]+	C22H27N4+	40,191	40,191	0,000	18	0,840	2,075	2,303	0,272		347,223	52	622706071059402428	622705973403420253	622705973403420253
2	C19H30N4S	[M + H]+	C19H31N4S+	29,553	29,553	0,000	14	0,804	2,075	2,352	-9,436		347,223	52	622706071063596733	622705973403420253	622705973403420253
3	C13H28N7O4	[M + H]+	C13H29N7O4+	20,700	20,700	0,000	14	0,839	2,075	2,904	-12,775		347,223	52	622706071063596734	622705973403420253	622705973403420253
4	C14H30N6O2S	[M + H]+	C14H31N6O2S+	15,099	15,099	0,000	17	0,837	2,720	2,720	2,149		347,223	52	622706071063596735	622705973403420253	622705973403420253
5	C11H26N10O3	[M + H]+	C11H27N10O3+	14,561	14,561	0,000	15	0,855	2,189	2,703	-8,909		347,223	52	622706071063596736	622705973403420253	622705973403420253
6	C20H31N2OP	[M + H]+	C20H32N2OP+	14,376	14,376	0,000	18	0,840	1,565	2,075	-4,489		347,223	52	622706071063596737	622705973403420253	622705973403420253
7	C13H32N4O5	[M + Na]+	C13H32N4NaO5+	12,192	12,192	0,000	16	0,848	1,561	2,904	-9,714		347,223	52	622706071063596738	622705973403420253	622705973403420253
